e80,e43,e29,e18,e3,e49,e65,e26,e73,e53,e94,e88,e51,e59,e99,e69,e8,e25,e7,e47,e1,e6,e86,e19,e9,e57,e70,e35,e100,e76,e91,e64,e33,e78,e97,e96,e83,e13,e30,e36,e23,e89,e40,e82,e12,e56,e38,e55,e20,e48,e22,e93,e10,e98,e50,e24,e75,e5,e84,e27,e32,-1,e42,e87,e37,e21,e60,e63,e2,e61,e28,e39,e34,e95,e72,e16,e74,e11,e15,e52,e44,e31,e58,e81,e85,e79,e77,e17,e41,e54,e90,e45,e46,e68,e14,e62,e71,e67,-1,e92,e4,e66,,,,,,,,,,,,,,,,,,,,
e24,e17,e68,e57,e96,e98,e82,e73,e81,e8,-1,e69,e88,e77,e92,e20,e87,e28,e31,e67,e21,e14,e22,e33,e52,e44,e66,e6,e45,e13,e29,e86,e71,e37,e35,e99,e42,e97,e90,e26,e93,e27,e3,e7,e100,e19,e32,e41,e15,e56,e36,e1,e47,e5,e18,e34,e11,e2,e89,e94,e64,e76,e51,e80,e58,e43,e83,e9,e12,e39,e79,e25,e74,e61,e23,e50,e75,e70,e85,e65,e62,e49,e30,e60,e46,e38,e40,e16,e63,e53,e84,e78,e55,e10,e72,e54,e91,e48,e59,e95,-1,-1,-1,-1,-1,-1,-1,-1,e4,,,,,,,,,,,,,
e6,e67,e77,e86,e84,e4,e68,e23,e59,e33,e27,e66,e75,e50,e38,e48,e17,e42,e28,e16,e44,e98,e92,e76,e41,e15,e62,e22,e18,e40,e93,e2,e63,e54,e95,e78,e65,e43,e56,e49,e85,e3,e19,e81,e47,e37,e30,e82,e25,e14,e60,e51,e45,e80,e9,e31,e55,e61,e8,e88,e72,e64,e73,e83,e1,e32,e20,e70,e79,e87,e13,e74,e10,e52,e99,e24,e94,e7,e39,e69,e53,e5,e46,e89,e57,e90,e58,e36,e97,e29,e12,e34,e26,e21,e100,e91,e11,e71,e35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e96,,,,,,,,,
e85,e3,e14,e38,e79,e76,e53,e39,e75,e26,e20,e40,e44,e93,e18,e87,e10,e54,e6,e36,e50,e32,e96,e25,e55,e86,e43,e23,e13,e73,e81,e5,e74,e62,e46,e82,e88,e7,e72,e61,e24,e34,e67,e71,e41,e83,e35,e49,e63,e98,e17,e48,e65,e90,e56,e94,e47,e22,e45,e4,e19,e16,e60,e30,e52,e59,e84,e33,e21,e64,e8,e70,e91,e66,e31,e2,e58,e1,e99,e89,e80,e92,e42,e77,e27,e68,e11,e57,e78,e37,e29,e97,e28,e12,e9,e95,e69,e51,-1,-1,e15,-1,e100,,,,,,,,,,,,,,,,,,,
e27,e70,e21,e64,e99,e14,e39,e1,e54,e72,e63,e16,e24,e38,e96,e32,e94,e53,e3,e52,e20,e13,e34,e59,e76,e2,e35,e29,e49,e78,e85,e25,e50,e48,e60,e100,e58,e40,e51,e82,e9,e67,e90,e80,e86,e18,e15,e61,e55,e66,e44,e10,e31,e97,e89,e19,e93,e42,e23,e91,e6,e41,e71,e69,e45,e8,e47,e11,e65,e26,e5,e57,e79,e36,e87,e22,e43,e73,e17,e81,e74,e4,e83,e95,e7,e92,e46,e28,e77,e68,e33,e30,e75,e62,e98,e12,e37,e56,-1,e84,-1,-1,e88,,,,,,,,,,,,,,,,,,,
e86,e21,e67,e34,e4,e79,e30,e27,e84,e48,e59,e24,e5,e25,e43,e94,e26,e18,e35,e38,e14,e93,e64,e72,e95,e42,e39,e54,e2,e1,e76,e65,e87,e61,e17,e49,e56,e47,e85,e83,e70,e37,e51,e98,e75,e82,e19,e22,e60,e44,e12,e80,e81,e52,e55,e99,e45,e31,e20,e68,e50,e66,e8,e88,e62,e11,e92,e73,e7,e10,e41,e69,e53,e3,e6,e29,e89,e97,e90,e77,e58,e28,e100,e33,e13,e57,e36,e23,e15,e9,e96,e74,e71,e46,-1,-1,e63,-1,e78,e16,e40,e91,e32,,,,,,,,,,,,,,,,,,,
e58,e7,e99,e10,e5,e67,e88,e82,e45,e21,e98,e32,e90,e95,e78,e55,e30,e17,e61,e8,e12,e22,e80,e63,e1,e6,e33,e89,e75,e20,e48,e36,e4,e2,e9,e72,e15,e100,e43,e40,e59,e18,e62,e37,e31,e96,e83,e16,e64,e13,e86,e11,e50,e87,e94,e52,e44,e69,e74,e76,e57,e54,e56,e35,e85,e24,e39,e91,e26,e46,e19,e38,e42,e28,e73,e77,e29,e84,e27,e25,e34,e68,e92,e23,e53,e41,e51,e66,e93,e65,e79,e3,e60,e71,e47,e49,-1,e97,e81,e70,e14,,,,,,,,,,,,,,,,,,,,,
e50,e26,e62,e32,e60,e19,e79,e14,e95,e52,e78,e46,e4,e98,e76,e23,e9,e64,e1,e70,e99,e97,-1,e91,e81,e69,e65,e27,e42,e74,e44,e100,e21,e67,e88,e25,e30,e18,e35,e15,-1,e57,e6,e11,e36,e94,e80,e39,e13,e34,e43,e16,e2,e20,e75,e59,e10,e3,e17,e90,e63,e87,e49,e93,e12,e7,e58,e84,e86,e85,e31,e54,e45,e47,e66,e82,e68,e24,e38,e92,e41,e71,e55,e37,e77,e8,e72,e40,e28,e89,e83,e61,e56,e33,e22,e51,e29,e53,e48,e73,e5,-1,-1,-1,e96,,,,,,,,,,,,,,,,,
e81,e19,e57,e88,e21,e26,e35,e69,e11,e99,e84,e1,e48,e67,e7,e44,e65,e29,e90,e32,e83,e8,e54,e100,e75,e30,e89,e18,e40,e14,e96,e60,e22,e27,e50,e93,e62,e15,e9,e79,e33,e25,e31,e6,e42,e20,e3,e86,e23,e17,e82,e98,e58,e61,e45,e2,e73,e92,e16,e74,e34,e94,e5,e68,e46,e66,e12,e78,e87,e49,e80,e77,e41,e43,e28,e37,e85,e51,e97,e13,e39,e53,e76,e71,e10,e59,e24,e38,e70,e91,e47,e64,e36,e52,e63,e55,e56,e95,-1,-1,-1,e72,e4,,,,,,,,,,,,,,,,,,,
e84,e42,e91,e62,e26,e39,e14,e81,e21,e37,e64,e45,e3,e74,e35,e79,e15,e80,e46,e19,e31,e20,e40,e73,e11,e38,e98,e93,e4,e9,e57,e88,e54,e56,e44,e1,e33,e28,e52,e86,e6,e71,e83,e77,e5,e90,e75,e87,e72,e60,e24,e34,e66,e70,e27,e41,e36,e82,e30,e99,e94,e23,e78,e50,e49,e63,e16,e92,e85,e13,e58,e55,e68,e10,e7,e32,e95,e89,e12,e43,e76,e97,e59,e25,e61,e29,e47,e53,e17,e22,e18,e65,e2,e69,e96,-1,e51,e100,e8,e48,-1,-1,-1,-1,e67,,,,,,,,,,,,,,,,,
e71,e79,e59,e22,e66,e1,e50,e11,e86,e70,e75,e99,e54,e63,e30,e27,e95,e6,e26,e94,e16,e34,e45,e68,e25,e47,e32,e46,e23,e92,e33,e76,e60,e74,e3,e62,e12,e49,e53,e2,e48,e7,e84,e40,e88,e73,e58,e43,e17,e55,e35,e39,e15,e57,e67,e61,e82,e64,e44,e80,e4,e8,e41,e13,e38,e52,e100,e97,e78,e5,e20,e28,e87,e37,e10,e36,e65,e72,e51,e83,e18,e89,e81,e93,e69,e96,e85,e9,e56,e42,e14,e31,e29,e91,e90,e21,e24,e77,e19,e98,,,,,,,,,,,,,,,,,,,,,,
e22,e48,e98,e2,e85,e18,e63,e37,e43,e61,e47,e71,e12,e73,e25,e28,e24,e94,e67,e26,e80,e29,e82,e62,e33,e53,e41,e100,e1,-1,e7,e6,e59,e60,e81,e52,e35,e54,e38,e32,e88,e17,e79,e84,e11,e64,e55,e95,-1,e58,e69,e8,e91,e39,e78,e74,e5,e44,e75,e51,e76,e45,e4,e46,e93,e19,e36,e90,e16,e57,e40,e65,e49,e86,e21,e14,e3,e13,e10,e99,e31,e66,e27,e72,e42,e77,e34,e87,e30,e70,e56,e9,e97,e20,e83,e89,e92,e50,-1,e68,e23,-1,e15,-1,-1,-1,-1,-1,-1,-1,-1,e96,,,,,,,,,,
e99,e66,e11,e52,e69,e75,e71,e86,e48,e54,e38,e27,e60,e15,e63,e5,e22,e47,e80,e95,e49,e2,e35,e21,e37,e51,e59,e3,e70,e55,e36,e87,e44,e92,e85,e41,e94,e9,e68,e89,e57,e43,e4,e65,e67,e13,e61,e62,e16,e81,e18,e7,e74,e50,e12,e90,e46,e34,e100,e82,e93,e6,e25,e78,e39,e40,e56,e42,e33,e8,e30,e97,e83,e19,e64,e53,e23,e91,e73,e20,e1,e84,e26,e17,e79,e72,e96,e29,e88,e58,e45,e76,e14,e24,-1,e10,e31,-1,e98,e77,e32,e28,,,,,,,,,,,,,,,,,,,,
e66,e28,e22,e36,e50,e11,e75,e16,e56,e86,e60,e25,e13,e99,e54,e71,e34,e30,e39,e1,e26,e94,e5,e38,e68,e95,e63,e33,e61,e31,e69,e3,e2,e53,e87,e47,e45,e52,e23,e59,e29,e92,e85,e79,e48,e77,e8,e70,e89,e18,e58,e82,e67,e15,e62,e65,e35,e74,e97,e78,e12,e80,e20,e81,e27,e46,e49,e6,e100,e41,e51,e7,e73,e40,e91,e10,e83,e4,e44,e37,e64,e21,e19,e84,e14,e42,e9,e93,e72,e96,e24,e43,e98,e90,e88,e57,e55,e17,e76,e32,,,,,,,,,,,,,,,,,,,,,,
e17,e44,e87,e73,e71,e43,e81,e21,e47,e31,e6,e37,e57,e52,e5,e46,e67,e1,e8,e89,e98,e69,e7,e86,e78,e20,e74,e40,e99,e66,e30,e97,e61,e45,e29,e14,e96,e90,e76,e42,e26,e36,e22,e100,e33,e51,e9,e25,e93,e27,e41,e13,e3,e23,e80,e58,e56,e68,e77,e49,e92,e88,e32,e16,e34,e94,e35,e79,e64,e11,e39,e18,e75,e15,e50,e65,e70,e62,e19,e28,e38,e48,e63,e55,e59,e95,e83,e4,e24,e10,e82,e2,e72,-1,e54,e85,e84,e12,e60,e53,e91,,,,,,,,,,,,,,,,,,,,,
e29,e82,e44,e21,e49,e65,e73,e94,e1,e19,e71,e59,e99,e86,e45,e9,e33,e57,e13,e80,e91,e30,e50,e88,e98,e64,e37,e25,e12,e39,e20,e89,e58,e81,e55,e3,e41,e22,e7,e24,e92,e100,e8,e47,e70,e38,e28,e23,e5,e96,e31,e17,e87,e53,e10,e60,e15,e63,e95,e43,e2,e14,e6,e36,e76,e51,e11,e75,e77,e42,e85,e62,e52,e35,e79,e74,e72,e32,e67,e26,e84,e56,e54,e97,e18,e27,e48,e34,e90,e66,e61,e46,e78,e83,e16,-1,e40,-1,e68,e93,-1,-1,-1,-1,-1,-1,e4,-1,e69,,,,,,,,,,,,,
e69,e25,e58,e43,e63,e51,e42,e71,-1,e77,e31,e62,e34,e39,e3,e56,e5,e96,e52,e66,e27,e54,e68,e17,e32,e45,e86,e15,e59,e80,e87,-1,e49,e83,e100,e16,e72,e10,e99,e21,e38,e30,e2,e18,e65,e14,e13,e81,e92,e53,e4,e61,e60,e41,e48,e1,e64,e70,e7,e95,e89,e93,e9,e85,e44,e82,e8,e67,e84,e40,e37,e24,e12,e90,e29,e97,e26,e57,e74,e23,e73,e47,e28,e6,e19,e91,e35,e79,e46,e88,e78,e94,e50,e55,e36,e33,e75,e98,e11,e20,e76,-1,e22,,,,,,,,,,,,,,,,,,,
e13,e88,e75,e96,e34,e41,e49,e92,e6,e45,e43,e95,e83,e90,e50,e12,e19,e8,e25,e17,e38,e42,e26,e89,e91,e66,e3,e47,e73,e51,e27,e4,e5,e70,e59,e84,e16,e1,e48,e39,e20,e82,e77,e58,e81,e10,e76,e80,e71,e62,e57,e94,e64,e33,e31,e40,e87,e65,e99,e28,e85,e69,e68,e63,e14,e79,e44,e54,e37,e53,e56,e9,e21,e74,e2,e98,e18,e29,e24,e97,e22,e32,e72,e11,e30,e86,e100,e46,e35,e55,e60,e23,e7,e36,e78,e61,e93,e52,e67,e15,,,,,,,,,,,,,,,,,,,,,,
e68,e6,e96,e81,e73,e5,e87,e52,e71,e57,e67,e47,e69,e14,e88,e8,e43,e90,e76,e37,e25,e100,e33,e66,e29,e61,e20,e42,e22,e26,e51,e93,e36,e98,e27,e7,e9,e16,e19,e35,e32,e1,e58,e13,e80,e15,e2,e56,e44,e49,e97,e18,e21,e74,e23,e79,e34,e46,e94,e11,e78,e10,e64,e41,e92,e83,e85,e12,e70,e75,e77,e40,e65,e45,e53,e28,e62,e38,e84,e82,e30,e60,e50,e48,e31,e63,e55,e59,e95,e72,e4,-1,e91,-1,e17,e3,e89,e39,e86,e24,e99,e54,,,,,,,,,,,,,,,,,,,,
e34,e8,e48,e75,e92,e50,e27,e83,e96,e95,e89,e91,e11,e66,e73,e26,e69,e85,e5,e88,e17,e59,e18,e51,e43,e63,e38,e39,e20,e82,e58,e16,e80,e3,e76,e10,e90,e71,e94,e62,e35,e64,e68,e30,e44,e22,e87,e31,e24,e65,e1,e99,e14,e32,e49,e72,e74,e79,e55,e81,e54,e2,e13,e45,e78,e4,e46,e40,e52,e60,e42,e6,e98,e12,e47,e57,e84,e36,e21,e33,e86,e19,e41,e56,e25,e100,e23,e15,e37,e77,e28,e53,e93,e70,e97,e29,e9,-1,e61,-1,-1,e7,-1,-1,-1,-1,e67,,,,,,,,,,,,,,,
e44,e53,e12,e33,e8,e84,e95,e50,e76,e40,e96,e93,e10,e37,e55,e6,e27,e16,e45,e86,e29,e91,e17,e67,e42,e25,e88,e68,e5,e3,e75,e48,e51,e20,e82,e80,e87,e77,e11,e71,e81,e54,e64,e59,e61,e34,e41,e28,e47,e74,e63,e22,e43,e89,e46,e66,e18,e72,e24,e65,e35,e4,e31,e73,e97,e60,e21,e83,e62,e70,e99,e79,e32,e78,e52,e38,e39,e85,e13,e94,e9,e36,e49,e90,e98,e19,e14,e26,e57,e23,e2,e15,e92,e58,-1,e69,-1,-1,e1,e30,e7,e56,-1,-1,-1,-1,e100,,,,,,,,,,,,,,,
e83,e13,e89,e63,e47,e82,e43,-1,e19,e41,e30,e3,e66,e27,e26,e76,e21,e48,e57,e39,e34,e72,e90,e97,e93,e10,e77,e28,e55,e98,e37,e62,e84,e44,e70,e53,e1,e5,e36,e73,e52,e79,e71,e85,e56,e25,e64,e7,e38,e51,e14,e31,e24,e42,e61,e22,e99,e54,e15,e50,e23,e68,e86,e17,e6,e12,e65,e29,e88,e74,e75,e59,e35,e87,e49,e94,e46,e58,e2,e4,e100,e80,e18,e91,e78,e32,e92,e20,e60,e81,e95,e40,e67,e16,e11,e8,e33,e96,e45,e9,-1,-1,-1,-1,-1,-1,-1,e69,,,,,,,,,,,,,,
e92,e96,e49,e44,e74,e40,e8,e12,e7,e47,e93,e9,e53,e16,e56,e38,e46,e68,e72,-1,e35,e26,e66,e41,e4,e88,e5,e75,e62,e64,e18,e37,e19,e82,e79,e11,e81,e61,e78,e54,e63,e58,e42,e28,e89,e65,e48,e27,e21,e67,e80,e32,e73,e95,e34,e29,e97,e83,e70,e45,e77,e24,e90,e39,e94,e10,e71,e13,e55,e20,e2,e76,e85,e98,e51,e25,e22,e100,e60,e57,e23,e17,e52,e43,e33,e15,e50,e30,e86,e1,e3,e99,e87,e84,e31,e36,e14,e6,e91,e59,e69,,,,,,,,,,,,,,,,,,,,,
e28,e73,e18,e71,e46,e56,e32,e87,e99,e43,e8,e7,e1,e69,e89,e84,e98,e66,e82,e92,e74,e19,e14,e30,e40,e27,e34,e77,e90,e60,e22,e9,e93,e33,e78,e36,e100,e24,e44,e53,e3,e6,e15,e48,e21,e41,e20,e96,e83,e97,e50,e86,e80,e29,e2,e11,e31,e16,e58,e17,e75,e49,e35,e94,e88,e81,e13,e45,e23,e67,e76,e12,e37,e26,e5,e54,e57,e61,e25,e85,e59,e38,e91,e62,e51,e64,e70,e68,e52,e95,e72,e39,e42,e63,e10,e65,e47,e4,e79,-1,-1,e55,,,,,,,,,,,,,,,,,,,,
e53,e35,e61,e58,e56,e80,e77,e67,e65,e3,e19,e57,e100,e1,e6,e2,e31,e23,e54,e12,e24,e52,e13,e95,e73,e59,e97,e99,e89,e10,e32,e55,e90,e38,e83,e88,e49,e93,e92,e27,e14,e29,e48,e91,e18,e11,e42,e33,e87,e72,e85,e4,e8,e9,e70,e98,e17,e60,e34,e25,e26,e43,e39,e28,e41,e37,e96,e68,e76,e51,e78,e22,e50,e62,e69,e81,e66,e86,e45,e46,e94,e63,e15,e7,e47,e30,e71,e74,e75,e44,e36,e20,e79,e82,e64,e16,e5,e40,e84,-1,-1,e21,,,,,,,,,,,,,,,,,,,,
e45,e93,e54,e31,e37,e95,e84,e78,e61,e13,e12,e52,e40,e82,e21,e74,e39,e44,e24,e35,e76,e48,e83,e34,e19,e79,e72,e96,e51,e58,e46,e11,e47,e30,e75,e59,e77,e80,e63,e6,e60,e70,e38,e73,e71,e7,e88,e67,e18,e36,e27,e85,e57,e17,e41,e32,e49,e28,e50,e55,e99,e20,e43,e91,e16,e86,e66,e25,e97,e29,e9,e64,e33,e2,e42,e4,e5,e81,e22,e100,e3,e23,e10,e26,e15,e94,e89,e65,e1,e14,e92,e68,e53,-1,-1,-1,e90,e87,e62,e56,e8,-1,-1,-1,-1,-1,-1,e98,-1,e69,,,,,,,,,,,,
e70,e36,e45,e1,e14,e48,e13,e32,e50,e69,e79,e60,e64,e72,e59,e92,e37,e52,e38,e34,e58,e23,e63,e78,e46,e21,e24,e2,e67,e85,e54,e17,e15,e4,e61,e5,e86,e35,e87,e65,e39,e9,e7,e62,e68,e31,e29,e97,e94,e89,e49,e91,e6,e96,e76,e93,e41,e51,e10,e100,e90,e81,e83,e8,e22,e57,e25,e3,e71,e73,e74,e66,e80,e18,e88,e56,e20,e47,e40,e55,e19,e16,e95,e75,e43,-1,e30,e99,e27,e82,e77,e44,e84,e53,e28,e11,e26,e33,-1,e42,e12,-1,-1,-1,-1,e98,,,,,,,,,,,,,,,,
e73,e27,e69,e65,e86,e71,e47,e15,e14,e1,e35,e21,e63,e40,e94,e52,e48,e41,e79,e24,e37,e5,e70,e92,e56,e100,e53,e30,e46,e36,e78,e49,e85,e28,e96,e9,e54,e26,e77,e60,e68,e31,e89,e20,e51,e43,e81,e75,e12,e50,e2,e44,e18,e99,e4,e16,e57,e66,e11,e67,e62,e7,e33,e97,e19,e39,e90,e64,e8,e23,e55,e10,e88,e72,e84,e59,e17,e95,e91,e74,e45,e58,e29,e3,e38,e87,e25,e6,e34,e80,e98,e42,e83,e61,e93,e32,e13,-1,e82,-1,-1,-1,e76,e22,,,,,,,,,,,,,,,,,,
e63,e47,e41,e89,e13,e30,e3,e66,e80,e20,e82,e33,e28,e48,e98,e90,e62,e7,e16,e43,e11,e55,e97,e1,e53,e58,e87,e70,e79,e52,e4,e92,e75,e93,e77,e40,e36,e59,e25,e64,e71,e84,e21,e56,e85,e42,e24,e38,e99,e73,e95,e54,e22,e14,e51,e15,e76,e91,e61,e23,e81,e57,e50,e10,e72,e88,e68,e65,e67,e2,e49,e19,e31,e6,e94,e12,e27,e37,e100,e17,e32,e34,e86,e18,e39,e74,e5,e35,e9,e60,e8,e69,-1,e29,e26,e78,e83,e44,e46,e45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e96,,,,,,,,
e16,e63,e39,e55,e91,e21,e76,e89,e2,e79,e29,e53,e22,e58,e36,e25,e86,e49,e33,e5,e48,e1,e8,e60,e99,e9,e94,e72,e96,e84,e62,e13,e98,e77,e30,e37,e28,e44,e27,e88,e7,e12,e56,e50,e82,e100,e40,e54,e41,e46,e10,e75,e93,e31,e26,e68,e38,e6,e87,e85,e24,e59,e3,e23,e57,e35,e95,e17,e74,e34,e11,e83,e78,e32,e15,e71,e19,e45,e20,e51,e61,e81,e67,e80,e52,e14,e43,e42,e92,e69,e65,e73,e70,e97,e18,e47,e64,e66,e90,-1,-1,-1,-1,-1,-1,-1,-1,e4,,,,,,,,,,,,,,
e36,e14,e50,e25,e31,e45,e15,e70,e97,e59,e17,e79,e20,e76,e42,e78,e49,e4,e100,e64,e69,e83,e91,e22,e77,e8,e27,e37,e52,e99,e41,e7,e28,e21,e72,e73,e19,e82,e95,e12,e98,e46,e26,e44,e66,e88,e39,e57,e35,e11,e29,e87,e34,e94,e81,e23,e16,e84,e38,e58,e65,e3,e10,e18,e54,e89,e61,e2,e30,e93,e6,e92,e1,e13,e60,e86,e9,e55,e32,e47,e67,e85,e68,e40,e75,e33,e56,e90,e80,e71,e48,e62,e63,e51,e24,e53,e43,e74,e5,-1,e96,,,,,,,,,,,,,,,,,,,,,
e14,e45,e37,e50,e70,e31,e17,e40,e20,e78,e97,e15,e76,e49,e4,e63,e64,e83,e91,e46,e82,e24,e69,e12,e89,e99,e7,e65,e95,e22,e21,e27,e72,e73,e19,e42,e66,e87,e26,e29,e11,e35,e57,e94,e98,e81,e43,e44,e34,e16,e23,e2,e84,e75,e8,e10,e54,e18,e3,e93,e88,e13,e100,e92,e86,e77,e55,e85,e9,e28,e32,e71,e56,e68,e39,e33,e30,e90,e47,e48,e51,e62,e96,e53,e41,e1,e74,e5,e59,-1,e58,-1,e38,e79,-1,e6,e60,e36,e25,e52,e80,-1,-1,-1,e61,-1,-1,-1,e67,,,,,,,,,,,,,
e40,e37,e86,e42,e52,e99,e16,e13,e31,e65,e18,e84,e30,e51,e2,e24,e41,e97,e62,e100,e72,e44,e46,e3,e47,e33,e80,e56,e54,e83,e71,e28,e23,e49,e15,e48,e79,e74,e59,e22,e10,e66,e81,e17,e91,e5,e14,e58,e95,e39,e70,e60,e68,e63,e53,e4,e92,e1,e64,e7,e45,e9,e87,e77,e69,e29,e89,e96,e6,e43,e90,e82,e57,e93,e20,e73,e88,e26,e8,e75,e78,e55,e12,e94,e36,e50,e32,e76,e61,e21,e11,e38,-1,e98,e19,e27,e34,e25,e85,e35,-1,-1,-1,-1,-1,-1,-1,e67,,,,,,,,,,,,,,
e60,e99,e35,e72,e2,e54,e61,e74,e36,e46,e11,e12,e70,e6,e44,e82,e68,e22,e50,e76,e30,e87,e24,e31,e63,e92,e95,e52,e28,e75,e53,e47,e7,e88,e16,e57,e84,e4,e64,e69,e8,e91,e100,e41,e20,e78,e1,e93,e90,e29,e51,e38,e98,e48,e66,e9,e40,e10,e67,e15,e83,e65,e89,e56,e73,e96,e42,e21,e32,e62,e3,e23,e97,e77,e45,-1,-1,-1,-1,-1,e25,-1,e79,e49,e71,e55,e59,-1,e58,e5,e27,e26,e81,e34,e39,e14,e80,e37,e43,e86,e17,e94,e33,e18,e85,e13,-1,e19,,,,,,,,,,,,,,
e78,e16,e70,e60,e39,e23,e44,e54,e13,e6,e92,e63,e94,e68,e62,e22,e100,e88,e40,e53,e2,e35,e52,e45,e8,e72,e82,e85,e33,e17,e15,e57,e67,e65,e7,e12,e97,e79,e5,e93,e86,e90,e9,e21,e84,e69,e25,e64,e36,e32,e28,e56,e55,e77,e24,e18,-1,-1,e96,e42,-1,e61,-1,e98,-1,-1,-1,e4,e66,-1,-1,-1,-1,-1,e74,e76,-1,-1,-1,-1,-1,-1,-1,-1,e58,-1,e95,e51,e71,e31,e50,-1,e20,e11,e81,e87,e48,e27,e99,e34,e1,e75,e30,e26,e37,e47,e49,e3,e46,e59,e80,e29,e43,e41,e38,e91,e83,e10,e73,e19,e89,e14
e43,e55,e24,e26,e1,e12,e11,e30,e68,e71,e90,e19,e31,e29,e66,e96,e60,e92,e74,e41,e56,e39,e98,e10,e65,e83,e44,e36,e34,e79,e67,e33,e14,e46,e93,e35,e32,e81,e49,e18,e2,e62,e13,e45,e52,e95,e27,e77,e100,e15,e94,e9,e4,e7,e54,e88,e89,e87,e85,e37,e8,e82,e72,e21,e64,e42,e48,e53,e28,e47,e86,e73,e38,e91,e3,e69,e6,-1,e23,e59,-1,e76,e5,e57,e17,e58,-1,-1,-1,e99,e75,e16,e40,e80,e84,e70,e50,e78,e97,e63,e20,e25,e51,-1,-1,e22,e61,,,,,,,,,,,,,,,
e23,e84,e79,e74,e35,e97,e28,e85,e32,e49,e22,e77,e58,e46,e72,e100,e78,e40,e20,e2,e65,e64,e87,e81,e60,e76,e48,e51,e15,e54,e59,e21,e9,e68,e47,e27,e80,e17,e10,e19,e50,e69,e91,e29,e93,e8,e18,e83,e67,e12,e75,e92,e41,e88,e95,e63,e6,e98,e66,e14,e55,e44,e11,e70,e90,e56,e53,e5,e45,e94,e7,e13,e39,e24,e26,e96,e4,e99,e16,e73,-1,-1,e71,e52,-1,-1,e86,e3,e33,e30,e38,e25,e37,e42,e1,e43,e57,e62,e34,e82,e36,e89,-1,e61,e31,,,,,,,,,,,,,,,,,
e72,e75,e38,e15,e48,e52,e24,e79,e28,e60,e100,e14,e92,e56,e34,e54,e20,e70,e12,e65,e46,e36,e3,e2,e35,e78,e9,e87,e53,e77,e68,e90,e16,e85,e67,e94,e18,e41,e4,e7,e96,e97,e11,e42,e32,e21,e26,e89,e82,e6,e99,e37,e86,e93,e40,e91,e83,e8,e69,e10,e30,e84,e88,e74,e23,e45,e33,e66,e17,e95,e73,e29,e51,e76,e71,e1,e59,e5,e55,e50,e57,e22,e13,e58,-1,e62,-1,e47,e39,e63,e31,e80,e25,e49,e44,e81,e27,e43,e64,e19,-1,e61,-1,-1,-1,-1,e98,,,,,,,,,,,,,,,
e89,e4,e31,e93,e41,e44,e20,e17,e3,e74,e50,e78,e79,e22,e57,e13,e82,e46,e87,e29,e86,e7,e73,e75,e61,e70,e18,e12,e39,e37,e11,e85,e99,e32,e69,e97,e21,e91,e45,e63,e25,e65,e88,e15,e95,e9,e60,e90,e2,e52,e8,e67,e42,e47,e83,e62,e96,e56,e33,e98,e100,e71,e66,e6,e59,e36,-1,e23,e48,e30,e16,e72,e58,e55,-1,e40,e49,e54,e76,e84,e5,e1,e43,e19,e80,-1,e38,e24,e51,e34,e68,e92,e35,e28,e53,e77,e81,e26,e27,e14,e64,e10,e94,,,,,,,,,,,,,,,,,,,
e15,e60,e19,e56,e38,e57,e1,e91,e100,e2,e70,e86,e62,e35,e8,e58,e61,e95,e96,e6,e53,e66,e89,e98,e30,e94,e85,e9,e27,e47,e28,e99,e82,e52,e90,e77,e55,e14,e29,e51,e42,e78,e74,e43,e10,e92,e33,e71,e26,e87,e25,e20,e59,e64,e3,e17,e39,e36,e21,e48,e79,e11,e37,e75,e32,e68,e80,e22,e72,e63,e23,e4,e54,e97,e81,e46,e7,e83,e49,e40,e93,e12,e16,e67,e34,e44,e45,e84,e73,e41,e76,e88,e65,e13,e50,e31,e18,e24,e69,e5,,,,,,,,,,,,,,,,,,,,,,
e31,e9,e94,e41,e18,e24,e58,e56,e38,e76,e2,e68,e80,e54,e52,e1,e23,e15,e11,e59,e95,e53,e61,e99,e5,e84,e13,e97,e30,e89,e90,e10,e66,e100,e92,e39,e48,e37,e3,e34,e43,e33,e12,e49,e55,e47,e16,e98,e88,e71,e32,e25,e36,e91,e35,e87,e8,e4,e40,e29,e42,e73,e17,e22,e60,e67,e69,e77,e96,e14,e50,e78,e19,e21,e63,e70,e51,e27,e82,e86,e7,e46,e93,e28,e44,e45,e79,e81,e74,e64,e6,e57,e85,e75,-1,e26,e20,e83,e72,e62,-1,-1,-1,e65,,,,,,,,,,,,,,,,,,
e82,e89,e27,e80,e83,e3,e33,e41,e16,e15,e40,e20,e43,e26,e90,e72,e7,e93,e97,e18,e10,e62,e55,e56,e28,e4,e52,e73,e36,e35,e92,e77,e70,e87,e84,e44,e5,e53,e66,e37,e74,e85,e75,e57,e59,e79,e71,e29,e49,e21,e98,e45,e25,e65,e38,e13,e81,e11,e42,e31,e61,e50,e23,e54,e68,e14,e22,e24,e91,e86,e64,e17,e6,e99,e58,e34,e67,e88,e95,e76,e12,e9,e48,e100,e60,e78,e19,e2,e8,e32,e69,e96,e30,e39,e51,e1,e94,e63,e47,e46,,,,,,,,,,,,,,,,,,,,,,
