86,45,32,15,13,47,43,44,100,64,91,37,18,17,6,69,24,74,79,67,55,81,65,31,99,53,54,25,9,10,42,59,88,90,89,84,78,33,39,94,57,22,73,20,21,71,63,76,36,41,98,82,83,92,1,61,60,52,27,11,14,30,95,16,58,19,38,77,7,51,2,26,75,34,72,87,66,5,48,50,49,3,80,97,23,68,46,12,56,40,93,4,96,70,85,8,62,29,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,12,95,11,68,97,19,2,40,60,49,93,16,27,48,46,20,52,6,67,53,92,71,65,43,55,34,69,25,39,22,24,73,37,58,100,63,3,29,8,17,31,56,23,62,32,45,51,7,80,54,61,36,82,90,81,78,13,14,76,83,44,21,86,66,88,85,42,30,15,75,28,99,35,33,89,77,91,47,74,64,26,10,9,38,57,72,94,87,98,18,1,96,70,79,5,59,84,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,56,80,100,5,4,67,45,8,17,58,18,66,24,15,10,29,79,61,31,23,35,44,28,77,33,27,59,88,36,64,52,95,20,76,78,90,75,86,21,85,50,49,11,26,98,70,48,46,93,14,30,55,96,37,99,1,40,12,51,25,92,69,39,89,22,74,65,54,82,2,63,42,13,68,53,19,97,81,34,83,47,16,32,9,72,94,84,60,71,6,57,41,38,87,7,62,43,73,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,34,20,70,26,96,58,68,56,67,50,3,5,4,92,80,40,97,9,8,91,6,22,57,7,93,48,47,55,84,19,16,81,33,52,85,77,90,73,63,60,64,88,41,39,28,30,36,2,98,75,78,12,21,82,89,14,49,99,100,46,44,65,71,24,11,72,27,74,42,54,35,69,76,13,43,38,45,62,17,86,1,61,29,18,32,95,15,25,53,94,51,79,87,83,10,66,31,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,63,73,41,36,92,29,24,49,17,98,77,10,8,33,93,48,45,15,91,32,64,31,54,65,13,28,59,66,51,44,39,35,16,84,30,78,76,89,86,5,58,52,99,27,2,72,20,43,25,95,47,14,21,87,37,96,80,40,4,26,23,50,70,67,22,75,83,9,7,57,62,38,11,94,60,68,97,61,88,42,19,82,6,1,79,18,100,81,69,12,3,34,56,85,55,53,46,74,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,43,97,58,10,42,44,33,69,32,91,81,74,30,59,54,53,99,98,90,35,78,89,82,84,25,88,75,50,41,15,92,70,56,83,37,68,14,46,17,31,61,19,24,66,9,47,1,60,100,52,4,16,94,63,76,95,64,86,11,71,72,26,27,80,2,57,23,87,40,13,51,77,6,18,38,22,49,7,96,55,79,36,45,21,65,93,73,48,85,5,20,62,8,34,28,67,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,34,80,63,36,5,23,96,73,24,43,60,71,52,16,2,86,100,95,11,27,20,19,66,6,8,18,65,62,31,7,72,55,59,9,61,53,94,10,51,57,67,79,39,83,90,77,42,1,56,54,32,89,92,97,88,40,33,3,91,25,21,93,37,99,74,98,87,76,82,15,28,47,84,68,69,13,17,45,58,14,81,38,75,70,12,22,41,78,46,50,49,48,64,85,44,30,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,70,11,68,46,45,91,51,71,8,23,97,28,2,16,36,27,100,44,80,83,56,86,88,42,78,89,95,99,40,47,82,10,64,41,63,85,3,48,67,60,29,12,52,19,92,87,54,37,43,33,9,38,20,34,21,72,24,98,57,17,22,15,94,61,6,50,1,31,5,93,73,13,4,32,96,7,69,55,49,59,77,25,58,90,53,65,74,35,76,39,30,81,18,75,62,14,79,66,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60,5,2,87,27,38,19,16,66,52,4,18,58,75,100,11,9,94,57,47,29,85,34,48,45,72,49,33,77,91,46,63,15,1,92,93,12,44,26,56,70,71,98,40,84,68,7,14,20,24,36,25,13,79,3,78,54,69,30,67,6,89,86,83,74,39,28,82,55,61,99,76,51,37,53,43,42,62,35,90,59,17,22,32,95,73,97,23,8,21,50,80,88,81,10,64,31,41,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,28,57,72,95,21,20,47,94,43,86,79,6,35,62,67,81,65,69,31,84,55,53,25,59,7,37,34,74,76,5,22,14,90,30,61,39,68,3,10,87,58,12,40,96,56,97,38,50,77,80,26,73,70,41,36,98,4,23,49,29,85,63,71,8,24,33,78,82,51,42,83,89,99,17,66,54,18,88,91,75,60,15,44,64,13,2,100,93,92,16,11,45,27,48,19,46,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,32,13,22,92,38,44,74,58,53,93,17,31,81,7,25,30,15,62,39,66,57,94,76,69,45,6,10,28,90,51,5,29,35,99,95,75,73,42,60,78,86,20,48,2,88,27,24,26,46,71,70,82,36,41,96,61,52,37,11,19,67,63,65,98,21,89,16,84,83,43,100,18,9,8,33,55,79,85,1,14,64,4,59,54,47,77,91,49,50,80,97,56,68,40,23,12,3,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,8,30,59,31,39,78,35,89,76,48,84,54,65,25,99,51,66,14,64,91,67,75,49,83,1,7,62,17,61,92,42,88,68,79,82,18,6,22,81,45,56,40,32,50,13,69,12,80,58,23,3,15,44,93,97,43,55,53,34,46,74,90,5,28,37,52,21,86,20,95,16,27,29,2,73,11,70,94,71,57,63,26,87,41,9,36,98,47,96,4,60,38,24,19,77,100,10,33,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31,59,8,78,63,79,76,73,35,89,40,20,54,84,22,43,99,28,36,97,29,65,51,66,14,93,49,23,13,45,25,83,86,37,21,32,39,52,16,27,15,44,95,64,91,2,75,48,50,92,11,62,18,6,5,68,47,96,9,87,57,58,4,60,24,26,70,67,72,71,94,41,61,38,98,88,42,19,77,80,82,17,10,33,7,81,69,100,56,34,12,3,53,55,46,74,85,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,9,25,1,39,13,3,100,10,65,96,37,92,97,55,95,50,80,77,40,36,2,93,56,79,72,61,54,26,21,83,91,59,87,16,35,42,88,90,30,89,5,99,98,82,76,66,53,47,34,29,14,84,69,64,60,17,11,44,31,70,18,20,58,15,81,38,75,73,27,74,41,12,45,78,19,4,52,94,23,6,49,67,43,51,22,68,28,85,71,48,63,86,7,46,8,62,32,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,73,71,14,28,87,35,9,64,78,5,22,86,95,89,66,81,8,52,99,16,60,42,2,27,44,37,12,94,49,20,4,58,56,96,47,48,23,45,40,80,97,32,50,26,15,70,51,41,93,77,82,1,38,11,19,29,92,31,24,61,21,6,63,25,90,68,98,65,53,69,36,76,59,88,62,43,18,72,39,84,83,100,17,30,10,33,7,79,67,55,34,13,57,54,3,85,75,46,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,37,98,62,43,51,52,58,78,33,88,99,89,26,76,81,41,35,13,2,60,22,9,100,54,69,21,11,6,92,86,29,17,20,95,77,83,71,55,94,96,28,72,85,66,73,36,1,65,10,44,16,30,53,19,84,15,39,75,42,49,91,32,79,18,4,3,34,12,64,80,23,97,68,5,46,74,14,48,40,56,24,59,57,93,70,82,38,67,45,61,47,87,8,31,7,50,63,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,98,91,6,7,43,73,69,85,96,50,56,80,33,90,76,60,39,30,5,57,93,63,52,12,16,22,14,49,55,2,100,45,67,70,26,11,27,72,1,58,74,48,34,36,68,77,3,40,47,64,37,46,87,92,18,59,29,23,19,32,95,13,71,62,15,81,97,28,35,82,78,84,44,17,20,66,25,24,42,75,21,89,53,99,94,88,54,8,86,51,79,4,83,10,9,65,31,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,69,63,73,80,25,36,85,29,38,3,47,55,98,51,24,23,54,27,20,79,46,40,41,35,42,82,94,78,89,75,57,50,28,72,88,39,11,93,45,71,14,18,4,58,26,96,70,53,81,6,10,37,31,1,7,21,62,67,68,22,59,99,15,65,66,76,87,83,34,100,92,60,19,91,95,30,8,86,48,17,13,9,74,12,56,2,61,43,97,84,44,32,16,5,52,77,49,64,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,72,12,30,94,44,58,57,37,97,1,64,9,4,20,48,74,7,19,70,52,5,59,86,60,96,2,91,95,26,76,47,87,43,33,10,16,38,61,85,22,77,31,67,49,90,62,8,55,18,17,25,41,98,6,79,51,69,84,28,81,53,35,82,66,21,65,75,29,100,42,89,27,34,63,50,11,88,15,68,92,24,56,46,36,40,39,71,14,80,23,93,99,3,45,32,73,83,54,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,90,92,74,1,65,72,55,59,69,53,93,61,15,45,25,13,32,31,14,39,33,44,30,76,5,24,85,4,67,9,49,29,34,98,43,87,48,94,68,64,40,37,56,73,23,12,50,80,97,26,70,38,36,46,71,63,96,8,57,18,91,3,52,47,62,28,22,78,81,35,58,51,77,17,27,10,66,75,86,95,60,42,99,41,16,88,2,21,82,11,19,89,84,83,100,79,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,81,46,18,35,84,48,34,79,24,62,68,49,56,64,10,3,12,4,50,20,17,71,80,99,29,41,97,51,36,77,21,100,9,83,6,42,13,88,73,58,78,89,32,65,38,57,15,93,44,96,53,22,92,28,66,54,69,61,43,75,40,52,74,23,94,11,90,86,59,72,95,5,85,45,60,30,2,16,1,26,19,39,76,14,70,98,33,55,82,37,67,47,87,8,63,7,25,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,93,67,40,56,75,31,3,30,7,14,15,61,41,35,39,46,64,33,90,18,71,85,48,20,58,26,47,10,76,22,23,1,60,81,84,82,28,54,95,36,16,86,8,13,24,42,88,83,27,4,96,98,72,68,92,44,77,62,5,2,37,9,29,66,74,55,17,87,69,94,38,53,99,70,97,50,19,51,89,21,80,11,65,32,12,43,63,57,100,59,78,25,34,73,49,52,79,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,99,8,80,81,21,27,12,6,78,84,16,88,28,55,82,86,37,43,11,53,95,57,3,52,19,38,94,60,61,56,45,83,74,31,65,35,70,91,64,26,46,14,98,75,44,32,90,93,2,9,76,39,72,62,15,13,30,1,51,54,67,24,33,47,58,25,77,50,63,71,10,23,41,79,36,29,97,87,18,68,89,17,100,20,96,22,5,7,59,73,40,66,48,34,42,85,4,69,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,78,57,38,30,22,9,65,1,25,58,51,13,42,60,52,88,93,100,11,2,72,89,17,32,21,91,6,50,99,69,77,82,53,97,46,81,29,73,14,34,85,66,90,15,35,59,95,86,41,10,44,64,28,18,76,16,83,39,75,33,40,74,12,43,79,56,19,4,96,26,67,23,70,55,3,80,94,5,63,49,45,98,54,37,68,36,84,71,47,87,8,61,48,62,31,20,7,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,85,70,56,34,17,98,62,63,54,21,5,73,36,45,82,92,83,79,32,28,23,84,75,46,89,44,86,15,11,49,40,48,42,19,53,93,7,25,4,52,13,30,12,96,97,74,26,39,68,41,76,58,35,90,59,20,78,2,14,3,64,37,27,71,43,65,99,18,66,95,60,16,88,47,81,22,100,10,33,8,67,55,38,94,87,61,80,31,29,69,9,6,72,51,50,91,77,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,51,89,26,100,23,33,97,98,13,90,52,62,76,41,3,64,2,88,78,54,99,81,60,22,80,32,29,70,91,21,92,86,17,20,96,6,95,11,43,77,71,83,55,46,28,73,14,35,85,36,15,66,65,44,10,30,16,19,53,84,68,39,74,75,49,34,12,42,79,18,40,4,24,56,93,5,48,59,9,45,69,58,82,72,57,47,67,61,50,8,7,63,1,94,31,87,27,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,38,82,57,94,76,77,54,31,25,16,83,37,78,86,63,12,89,95,29,88,72,30,43,36,65,1,35,34,99,58,24,19,39,52,61,55,10,3,56,7,22,71,81,23,50,11,20,97,74,59,40,80,2,9,27,49,14,62,67,53,75,45,93,91,32,13,48,15,46,18,44,64,87,68,100,17,8,79,90,60,85,73,84,6,41,51,4,33,66,96,42,69,92,70,47,5,98,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,88,75,78,91,16,12,6,41,68,65,81,19,7,2,96,85,55,98,33,76,50,90,5,39,30,59,28,93,82,89,14,21,22,49,99,58,46,56,44,73,66,11,80,63,27,43,74,52,84,48,71,24,42,36,54,100,34,35,69,20,3,40,62,13,47,37,45,57,17,61,29,72,87,18,92,23,32,95,15,70,1,97,25,77,26,53,8,51,94,79,86,83,9,4,10,67,38,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,79,62,84,21,76,74,49,65,55,31,14,22,100,61,37,39,91,53,42,93,54,58,82,90,25,68,32,83,46,59,10,30,33,3,15,45,19,13,56,69,17,80,40,97,60,67,18,98,16,12,20,26,41,9,99,78,48,77,52,57,87,2,89,11,94,95,86,27,38,5,50,7,51,75,44,1,64,88,66,85,6,72,28,71,43,8,73,35,4,29,96,92,63,34,36,47,23,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,59,31,90,81,30,84,52,74,20,53,39,100,11,23,27,7,67,47,76,55,65,14,25,37,61,49,79,58,97,62,6,5,34,35,12,92,96,8,18,22,54,17,95,19,83,51,70,66,86,82,78,75,28,60,21,99,16,4,89,42,88,2,85,91,32,29,10,3,41,33,87,72,63,46,36,9,57,24,45,93,38,1,98,48,73,26,50,43,80,71,56,15,44,40,94,13,77,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,22,18,39,75,56,68,57,94,72,9,40,50,3,87,38,100,67,20,89,4,24,64,10,37,8,91,85,77,71,29,33,62,46,7,79,23,73,66,54,28,55,44,69,81,60,47,36,14,35,83,88,11,96,51,76,30,27,21,2,61,41,16,98,53,86,42,65,1,74,84,34,70,63,19,49,52,59,26,93,43,97,48,12,95,80,32,99,15,13,45,5,92,78,90,6,17,31,58,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,30,55,31,19,69,53,99,86,2,16,95,52,34,17,65,8,6,60,27,78,88,48,1,68,91,21,64,18,12,3,51,82,7,40,56,4,42,50,79,47,97,100,90,98,29,14,11,83,39,84,9,81,26,93,63,89,87,73,22,72,59,80,70,36,77,71,46,67,43,54,57,37,23,38,45,13,75,61,24,96,25,58,10,92,41,35,15,20,94,32,49,74,76,85,5,62,28,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,22,2,60,19,11,86,43,95,16,4,8,93,13,45,18,66,62,28,32,67,31,51,44,7,81,6,59,79,87,94,74,21,92,78,57,89,65,35,38,42,26,30,54,88,73,72,48,27,24,36,56,29,46,50,41,39,23,71,12,14,20,3,97,49,40,58,96,25,75,69,52,82,1,37,10,80,68,98,64,70,85,83,100,17,90,9,34,77,55,63,84,33,15,5,61,53,47,76,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,90,14,17,89,53,83,79,69,88,78,23,65,6,100,54,67,59,76,7,25,9,39,61,80,37,8,72,57,20,18,74,1,28,87,51,19,60,82,75,47,31,94,99,42,16,95,22,86,66,24,84,33,38,10,2,4,21,85,63,30,26,32,81,52,45,35,77,71,11,41,70,91,98,27,92,48,36,44,13,64,15,93,58,68,97,12,40,50,56,3,46,96,34,49,73,62,5,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,37,62,26,18,42,21,4,67,96,5,75,70,77,47,35,84,82,63,41,71,13,94,85,73,9,43,33,8,38,98,87,29,17,36,81,10,24,92,28,66,53,57,72,15,91,25,54,83,88,34,3,27,1,89,39,52,31,50,99,93,46,56,97,79,80,64,95,100,11,90,68,6,19,40,76,74,60,61,14,22,2,30,16,44,48,69,65,45,78,49,86,55,12,58,20,32,7,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,35,76,14,51,43,99,58,54,30,34,59,24,74,12,90,78,88,89,32,46,83,31,66,11,44,36,62,15,17,61,27,52,49,8,45,7,81,79,19,6,16,93,60,100,69,55,13,95,86,65,18,5,2,23,56,50,53,3,82,25,80,84,28,47,97,4,91,68,42,92,10,75,87,94,72,57,41,70,98,64,9,1,38,26,71,40,37,77,21,96,22,48,73,85,33,67,63,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,15,1,5,9,96,63,32,93,71,38,62,26,39,18,47,82,34,94,87,73,77,23,85,50,40,56,27,21,58,80,70,97,75,65,6,68,41,29,69,31,53,92,43,42,11,30,81,3,28,52,19,35,91,4,44,8,72,45,48,95,49,12,64,55,10,17,20,16,67,51,2,78,57,33,22,54,60,13,83,25,99,89,37,24,66,88,36,46,90,59,79,100,76,7,14,74,86,61,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,91,79,48,59,24,13,67,100,46,61,37,84,73,29,63,58,43,7,74,5,4,33,47,90,71,87,9,26,76,77,93,10,86,41,92,70,57,22,14,44,64,45,1,32,98,38,96,49,15,34,72,50,23,94,6,3,12,85,68,62,53,40,80,97,11,60,89,30,83,55,35,88,95,82,51,75,19,78,2,99,20,52,81,69,27,54,16,66,17,65,21,25,56,39,18,28,31,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,80,86,64,88,83,66,40,19,62,2,18,50,58,95,14,16,60,23,8,49,79,12,84,51,22,97,75,7,6,3,35,68,61,78,31,4,53,17,65,67,69,9,25,43,54,99,85,24,77,89,57,87,45,63,94,13,32,11,38,48,70,27,91,30,73,44,36,1,37,42,39,98,28,76,71,33,96,46,72,100,26,10,29,59,93,15,56,52,74,92,21,41,82,47,81,5,55,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,84,54,52,28,86,42,62,89,75,21,78,99,26,69,53,74,61,27,35,7,60,55,16,19,13,85,14,25,39,44,90,92,76,98,24,2,71,37,18,65,67,5,34,41,95,29,63,17,88,49,68,8,73,4,81,12,56,80,38,9,64,87,36,23,48,94,72,43,96,97,3,47,58,40,10,33,1,22,66,57,30,79,46,32,59,31,6,70,50,20,77,91,51,15,100,45,93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,42,21,51,82,11,4,24,14,68,5,72,93,47,45,6,29,73,50,71,36,55,57,96,53,7,74,40,1,38,92,76,34,59,30,63,35,17,65,3,39,81,79,22,58,25,75,56,69,84,23,94,33,85,66,87,80,88,26,70,89,91,41,48,98,10,15,9,77,99,46,62,32,54,61,12,64,83,78,49,13,97,18,31,90,100,60,44,19,20,43,2,16,8,95,37,86,27,52,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,86,2,16,95,67,37,74,76,49,57,9,94,56,91,47,12,34,18,3,38,35,66,90,64,17,72,80,23,48,54,79,36,60,1,11,100,42,97,82,88,83,21,89,14,99,27,84,75,78,28,81,51,5,43,50,44,20,45,52,77,93,92,85,29,32,87,15,26,7,46,73,63,10,68,62,8,24,41,70,96,40,98,25,4,31,71,33,58,13,65,53,55,59,69,61,39,6,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4,95,26,22,43,10,70,77,62,58,33,41,96,79,98,59,61,81,86,85,5,13,67,63,29,19,20,37,68,16,49,91,12,40,48,46,64,2,92,97,71,73,47,24,50,34,9,87,38,32,57,56,36,80,3,23,15,1,25,6,45,78,53,90,83,11,93,82,89,75,100,55,88,35,51,30,99,14,52,44,69,27,54,65,17,76,66,21,7,84,39,18,94,74,72,28,8,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,92,16,52,2,6,69,55,53,9,87,19,94,47,72,73,100,38,57,71,1,43,84,20,31,7,61,25,86,32,45,95,15,24,29,39,93,74,59,35,63,14,76,5,13,80,30,90,36,23,44,48,34,85,91,33,4,50,41,26,64,96,27,78,12,28,40,56,97,66,11,82,99,89,37,8,49,22,70,60,77,58,68,51,62,98,88,21,42,83,18,81,10,17,79,54,67,3,46,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,27,100,67,25,60,37,17,39,70,99,98,8,18,31,10,96,71,48,28,21,30,54,45,26,83,15,33,82,75,32,85,42,51,91,89,72,78,46,77,41,6,88,69,20,4,1,93,5,55,66,13,49,58,65,3,56,50,53,44,12,64,68,97,92,40,34,73,63,29,52,24,81,80,87,47,23,90,57,94,14,62,59,19,43,84,61,76,74,95,22,7,2,35,38,16,79,9,36,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,44,45,13,11,52,100,22,15,77,85,50,23,12,34,40,4,63,29,3,56,68,80,73,70,24,36,64,97,9,93,41,94,47,10,87,49,26,57,5,98,38,27,33,96,20,91,46,48,8,62,31,51,6,78,82,99,83,53,90,81,54,79,92,88,2,75,18,1,74,39,55,43,65,84,21,69,89,14,58,19,16,42,71,67,17,66,61,37,72,25,59,30,35,60,95,76,86,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,96,4,35,64,48,61,90,91,10,47,25,70,68,65,30,14,21,41,34,85,94,98,7,19,56,72,69,63,38,95,1,73,50,77,40,2,97,16,23,53,87,74,29,76,36,39,33,12,37,80,43,3,58,5,15,49,71,46,32,13,45,93,86,22,57,67,9,44,55,92,6,79,62,31,26,20,81,18,24,8,75,78,17,84,11,66,89,42,100,51,52,99,88,82,28,27,83,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,87,26,66,75,31,39,5,81,30,41,28,29,10,13,32,70,36,51,73,42,53,25,68,48,60,12,97,56,27,38,49,93,46,71,44,23,50,40,80,15,4,24,96,77,94,52,92,69,82,45,1,65,6,98,11,63,89,17,84,72,83,18,9,33,8,79,55,64,85,7,34,61,3,57,54,47,90,91,35,78,67,59,99,74,20,58,100,88,95,22,2,16,86,37,19,21,43,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,29,36,74,61,9,71,63,14,80,35,87,76,50,40,23,5,81,56,41,99,37,44,90,78,49,92,26,45,12,94,64,32,4,59,48,96,24,15,97,93,70,77,47,84,1,20,38,68,62,98,88,72,100,10,33,7,79,85,67,34,13,3,57,58,46,6,91,31,8,43,55,69,53,51,25,66,89,28,52,65,95,39,86,19,2,22,16,30,11,21,27,60,42,18,82,83,17,54,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
